2023-11-09 21:00:00.0720–TRACE–2023/11/09 21:00:00:0719| 1|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:22:58.0264–TRACE–2023/11/09 21:22:58:0264| 0|  COM5| R | CommandID    159| FA02043A100D0A
2023-11-09 21:22:58.1222–TRACE–2023/11/09 21:22:58:1222| 0|  COM5| S | CommandID    160| FA52030405
2023-11-09 21:22:58.1509–TRACE–2023/11/09 21:22:58:1508| 0|  COM5| R | CommandID    160| FA03042A1A0D0A
2023-11-09 21:22:58.2337–TRACE–2023/11/09 21:22:58:2337| 0|  COM5| S | CommandID    161| FA52010501
2023-11-09 21:22:58.2598–TRACE–2023/11/09 21:22:58:2598| 0|  COM5| R | CommandID    161| FA0104011C0D0A
2023-11-09 21:22:58.3404–TRACE–2023/11/09 21:22:58:3404| 0|  COM5| S | CommandID    162| FA52030501
2023-11-09 21:22:58.3539–TRACE–2023/11/09 21:22:58:3539| 0|  COM5| R | CommandID    162| FA030401080D0A
2023-11-09 21:22:58.4443–TRACE–2023/11/09 21:22:58:4443| 0|  COM5| S | CommandID    163| FA52020501
2023-11-09 21:22:58.4692–TRACE–2023/11/09 21:22:58:4691| 0|  COM5| R | CommandID    163| FA020401200D0A
2023-11-09 21:25:00.9104–TRACE–2023/11/09 21:25:00:9075| 0|  COM5| S | CommandID      0| FA57000201
2023-11-09 21:25:00.9360–TRACE–2023/11/09 21:25:00:9359| 0|  COM5| R | CommandID      0| C30D0A
2023-11-09 21:25:02.9153–TRACE–2023/11/09 21:25:02:9153| 0|  COM5| S | CommandID      1| FA52010002
2023-11-09 21:25:02.9322–TRACE–2023/11/09 21:25:02:9322| 0|  COM5| R | CommandID      1| FA010403040D0A
2023-11-09 21:25:03.0293–TRACE–2023/11/09 21:25:03:0293| 0|  COM5| S | CommandID      2| FA52020002
2023-11-09 21:25:03.0405–TRACE–2023/11/09 21:25:03:0404| 0|  COM5| R | CommandID      2| FA020403040D0A
2023-11-09 21:25:03.1440–TRACE–2023/11/09 21:25:03:1440| 0|  COM5| S | CommandID      3| FA52030002
2023-11-09 21:25:03.1721–TRACE–2023/11/09 21:25:03:1721| 0|  COM5| R | CommandID      3| FA030403040D0A
2023-11-09 21:25:03.2476–TRACE–2023/11/09 21:25:03:2475| 0|  COM5| S | CommandID      4| FA52010001
2023-11-09 21:25:03.2603–TRACE–2023/11/09 21:25:03:2602| 0|  COM5| R | CommandID      4| FA010401020D0A
2023-11-09 21:25:03.3595–TRACE–2023/11/09 21:25:03:3595| 0|  COM5| S | CommandID      5| FA52020001
2023-11-09 21:25:03.3865–TRACE–2023/11/09 21:25:03:3865| 0|  COM5| R | CommandID      5| FA020401020D0A
2023-11-09 21:25:03.4692–TRACE–2023/11/09 21:25:03:4692| 0|  COM5| S | CommandID      6| FA52030001
2023-11-09 21:25:03.4936–TRACE–2023/11/09 21:25:03:4936| 0|  COM5| R | CommandID      6| FA030401020D0A
2023-11-09 21:25:03.5724–TRACE–2023/11/09 21:25:03:5724| 0|  COM5| S | CommandID      7| FA52010401
2023-11-09 21:25:03.5876–TRACE–2023/11/09 21:25:03:5876| 0|  COM5| R | CommandID      7| FA010A0101020304050607080D0A
2023-11-09 21:25:03.6825–TRACE–2023/11/09 21:25:03:6825| 0|  COM5| S | CommandID      8| FA52020401
2023-11-09 21:25:03.6970–TRACE–2023/11/09 21:25:03:6970| 0|  COM5| R | CommandID      8| FA020A0101020304050607080D0A
2023-11-09 21:25:03.7918–TRACE–2023/11/09 21:25:03:7917| 0|  COM5| S | CommandID      9| FA52030401
2023-11-09 21:25:03.8077–TRACE–2023/11/09 21:25:03:8077| 0|  COM5| R | CommandID      9| FA030A0101020304050607080D0A
2023-11-09 21:25:03.9057–TRACE–2023/11/09 21:25:03:9056| 0|  COM5| S | CommandID     10| FA52010101
2023-11-09 21:25:03.9170–TRACE–2023/11/09 21:25:03:9170| 0|  COM5| R | CommandID     10| FA0103640D0A
2023-11-09 21:25:04.0198–TRACE–2023/11/09 21:25:04:0198| 0|  COM5| S | CommandID     11| FA52020101
2023-11-09 21:25:04.0460–TRACE–2023/11/09 21:25:04:0460| 0|  COM5| R | CommandID     11| FA0203640D0A
2023-11-09 21:25:04.1267–TRACE–2023/11/09 21:25:04:1267| 0|  COM5| S | CommandID     12| FA52030101
2023-11-09 21:25:04.1533–TRACE–2023/11/09 21:25:04:1533| 0|  COM5| R | CommandID     12| FA0303640D0A
2023-11-09 21:25:04.2354–TRACE–2023/11/09 21:25:04:2353| 0|  COM5| S | CommandID     13| FA52010402
2023-11-09 21:25:04.2607–TRACE–2023/11/09 21:25:04:2607| 0|  COM5| R | CommandID     13| FA010400870D0A
2023-11-09 21:25:04.3464–TRACE–2023/11/09 21:25:04:3464| 0|  COM5| S | CommandID     14| FA52020402
2023-11-09 21:25:04.3729–TRACE–2023/11/09 21:25:04:3729| 0|  COM5| R | CommandID     14| FA020400890D0A
2023-11-09 21:25:04.4467–TRACE–2023/11/09 21:25:04:4467| 0|  COM5| S | CommandID     15| FA52030402
2023-11-09 21:25:04.4632–TRACE–2023/11/09 21:25:04:4632| 0|  COM5| R | CommandID     15| FA030400850D0A
2023-11-09 21:25:04.5564–TRACE–2023/11/09 21:25:04:5564| 0|  COM5| S | CommandID     16| FA52010403
2023-11-09 21:25:04.5728–TRACE–2023/11/09 21:25:04:5728| 0|  COM5| R | CommandID     16| FA01054357550D0A
2023-11-09 21:25:04.6679–TRACE–2023/11/09 21:25:04:6679| 0|  COM5| S | CommandID     17| FA52020403
2023-11-09 21:25:04.6820–TRACE–2023/11/09 21:25:04:6820| 0|  COM5| R | CommandID     17| FA02054555550D0A
2023-11-09 21:25:04.7746–TRACE–2023/11/09 21:25:04:7745| 0|  COM5| S | CommandID     18| FA52030403
2023-11-09 21:25:04.7907–TRACE–2023/11/09 21:25:04:7907| 0|  COM5| R | CommandID     18| FA03054559550D0A
2023-11-09 21:25:04.8863–TRACE–2023/11/09 21:25:04:8863| 0|  COM5| S | CommandID     19| FA52010404
2023-11-09 21:25:04.9000–TRACE–2023/11/09 21:25:04:9000| 0|  COM5| R | CommandID     19| FA01034B0D0A
2023-11-09 21:25:04.9872–TRACE–2023/11/09 21:25:04:9872| 0|  COM5| S | CommandID     20| FA52020404
2023-11-09 21:25:05.0095–TRACE–2023/11/09 21:25:05:0095| 0|  COM5| R | CommandID     20| FA02034B0D0A
2023-11-09 21:25:05.1007–TRACE–2023/11/09 21:25:05:1007| 0|  COM5| S | CommandID     21| FA52030404
2023-11-09 21:25:05.1222–TRACE–2023/11/09 21:25:05:1222| 0|  COM5| R | CommandID     21| FA03034B0D0A
2023-11-09 21:25:05.2145–TRACE–2023/11/09 21:25:05:2144| 0|  COM5| S | CommandID     22| FA52010405
2023-11-09 21:25:05.2293–TRACE–2023/11/09 21:25:05:2293| 0|  COM5| R | CommandID     22| FA01043A270D0A
2023-11-09 21:25:05.3286–TRACE–2023/11/09 21:25:05:3286| 0|  COM5| S | CommandID     23| FA52020405
2023-11-09 21:25:05.3532–TRACE–2023/11/09 21:25:05:3531| 0|  COM5| R | CommandID     23| FA0204150D0D0A
2023-11-09 21:25:05.4420–TRACE–2023/11/09 21:25:05:4420| 0|  COM5| S | CommandID     24| FA52030405
2023-11-09 21:25:05.4682–TRACE–2023/11/09 21:25:05:4682| 0|  COM5| R | CommandID     24| FA03040C120D0A
2023-11-09 21:25:05.5464–TRACE–2023/11/09 21:25:05:5464| 0|  COM5| S | CommandID     25| FA52010501
2023-11-09 21:25:05.5581–TRACE–2023/11/09 21:25:05:5581| 0|  COM5| R | CommandID     25| FA010401600D0A
2023-11-09 21:25:05.6517–TRACE–2023/11/09 21:25:05:6517| 0|  COM5| S | CommandID     26| FA52030501
2023-11-09 21:25:05.6664–TRACE–2023/11/09 21:25:05:6664| 0|  COM5| R | CommandID     26| FA030401400D0A
2023-11-09 21:25:05.7632–TRACE–2023/11/09 21:25:05:7632| 0|  COM5| S | CommandID     27| FA52020501
2023-11-09 21:25:05.7765–TRACE–2023/11/09 21:25:05:7764| 0|  COM5| R | CommandID     27| FA020401600D0A
2023-11-09 21:25:06.2746–TRACE–2023/11/09 21:25:06:2746| 0|  COM5| S | CommandID     28| FA52010405
2023-11-09 21:25:06.2912–TRACE–2023/11/09 21:25:06:2911| 0|  COM5| R | CommandID     28| FA010416250D0A
2023-11-09 21:25:06.3873–TRACE–2023/11/09 21:25:06:3873| 0|  COM5| S | CommandID     29| FA52020405
2023-11-09 21:25:06.3999–TRACE–2023/11/09 21:25:06:3999| 0|  COM5| R | CommandID     29| FA02041C0E0D0A
2023-11-09 21:25:06.5002–TRACE–2023/11/09 21:25:06:5002| 0|  COM5| S | CommandID     30| FA52030405
2023-11-09 21:25:06.5243–TRACE–2023/11/09 21:25:06:5243| 0|  COM5| R | CommandID     30| FA030429150D0A
2023-11-09 21:25:06.6139–TRACE–2023/11/09 21:25:06:6139| 0|  COM5| S | CommandID     31| FA52010501
2023-11-09 21:25:06.6371–TRACE–2023/11/09 21:25:06:6371| 0|  COM5| R | CommandID     31| FA010401380D0A
2023-11-09 21:25:06.7295–TRACE–2023/11/09 21:25:06:7295| 0|  COM5| S | CommandID     32| FA52030501
2023-11-09 21:25:06.7449–TRACE–2023/11/09 21:25:06:7449| 0|  COM5| R | CommandID     32| FA030401300D0A
2023-11-09 21:25:06.8426–TRACE–2023/11/09 21:25:06:8425| 0|  COM5| S | CommandID     33| FA52020501
2023-11-09 21:25:06.8701–TRACE–2023/11/09 21:25:06:8700| 0|  COM5| R | CommandID     33| FA020401280D0A
2023-11-09 21:25:07.3438–TRACE–2023/11/09 21:25:07:3438| 0|  COM5| S | CommandID     34| FA52010405
2023-11-09 21:25:07.3690–TRACE–2023/11/09 21:25:07:3690| 0|  COM5| R | CommandID     34| FA010414420D0A
2023-11-09 21:25:07.4560–TRACE–2023/11/09 21:25:07:4560| 0|  COM5| S | CommandID     35| FA52020405
2023-11-09 21:25:07.4786–TRACE–2023/11/09 21:25:07:4786| 0|  COM5| R | CommandID     35| FA020443470D0A
2023-11-09 21:25:07.5722–TRACE–2023/11/09 21:25:07:5722| 0|  COM5| S | CommandID     36| FA52030405
2023-11-09 21:25:07.5886–TRACE–2023/11/09 21:25:07:5886| 0|  COM5| R | CommandID     36| FA03044E4B0D0A
2023-11-09 21:25:07.6866–TRACE–2023/11/09 21:25:07:6865| 0|  COM5| S | CommandID     37| FA52010501
2023-11-09 21:25:07.7121–TRACE–2023/11/09 21:25:07:7121| 0|  COM5| R | CommandID     37| FA010401440D0A
2023-11-09 21:25:07.7961–TRACE–2023/11/09 21:25:07:7961| 0|  COM5| S | CommandID     38| FA52030501
2023-11-09 21:25:07.8078–TRACE–2023/11/09 21:25:07:8078| 0|  COM5| R | CommandID     38| FA030401100D0A
2023-11-09 21:25:07.9082–TRACE–2023/11/09 21:25:07:9082| 0|  COM5| S | CommandID     39| FA52020501
2023-11-09 21:25:07.9315–TRACE–2023/11/09 21:25:07:9314| 0|  COM5| R | CommandID     39| FA020401200D0A
2023-11-09 21:25:08.4154–TRACE–2023/11/09 21:25:08:4154| 0|  COM5| S | CommandID     40| FA52010405
2023-11-09 21:25:08.4319–TRACE–2023/11/09 21:25:08:4318| 0|  COM5| R | CommandID     40| FA0104110D0D0A
2023-11-09 21:25:08.5270–TRACE–2023/11/09 21:25:08:5270| 0|  COM5| S | CommandID     41| FA52020405
2023-11-09 21:25:08.5405–TRACE–2023/11/09 21:25:08:5405| 0|  COM5| R | CommandID     41| FA020414210D0A
2023-11-09 21:25:08.6371–TRACE–2023/11/09 21:25:08:6371| 0|  COM5| S | CommandID     42| FA52030405
2023-11-09 21:25:08.6503–TRACE–2023/11/09 21:25:08:6503| 0|  COM5| R | CommandID     42| FA0304302F0D0A
2023-11-09 21:25:08.7451–TRACE–2023/11/09 21:25:08:7451| 0|  COM5| S | CommandID     43| FA52010501
2023-11-09 21:25:08.7603–TRACE–2023/11/09 21:25:08:7603| 0|  COM5| R | CommandID     43| FA010401600D0A
2023-11-09 21:25:08.8552–TRACE–2023/11/09 21:25:08:8552| 0|  COM5| S | CommandID     44| FA52030501
2023-11-09 21:25:08.8691–TRACE–2023/11/09 21:25:08:8691| 0|  COM5| R | CommandID     44| FA030401340D0A
2023-11-09 21:25:08.9624–TRACE–2023/11/09 21:25:08:9623| 0|  COM5| S | CommandID     45| FA52020501
2023-11-09 21:25:08.9786–TRACE–2023/11/09 21:25:08:9786| 0|  COM5| R | CommandID     45| FA020401300D0A
2023-11-09 21:25:09.4632–TRACE–2023/11/09 21:25:09:4632| 0|  COM5| S | CommandID     46| FA52010405
2023-11-09 21:25:09.4789–TRACE–2023/11/09 21:25:09:4788| 0|  COM5| R | CommandID     46| FA010431380D0A
2023-11-09 21:25:09.5738–TRACE–2023/11/09 21:25:09:5738| 0|  COM5| S | CommandID     47| FA52020405
2023-11-09 21:25:09.5878–TRACE–2023/11/09 21:25:09:5878| 0|  COM5| R | CommandID     47| FA0204231B0D0A
2023-11-09 21:25:09.6866–TRACE–2023/11/09 21:25:09:6866| 0|  COM5| S | CommandID     48| FA52030405
2023-11-09 21:25:09.7133–TRACE–2023/11/09 21:25:09:7133| 0|  COM5| R | CommandID     48| FA030431120D0A
2023-11-09 21:25:09.7938–TRACE–2023/11/09 21:25:09:7938| 0|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:25:09.8065–TRACE–2023/11/09 21:25:09:8065| 0|  COM5| R | CommandID     49| FA010401380D0A
2023-11-09 21:25:09.9030–TRACE–2023/11/09 21:25:09:9029| 0|  COM5| S | CommandID     50| FA52030501
2023-11-09 21:25:09.9181–TRACE–2023/11/09 21:25:09:9181| 0|  COM5| R | CommandID     50| FA0304015C0D0A
2023-11-09 21:25:10.0132–TRACE–2023/11/09 21:25:10:0132| 0|  COM5| S | CommandID     51| FA52020501
2023-11-09 21:25:10.0244–TRACE–2023/11/09 21:25:10:0244| 0|  COM5| R | CommandID     51| FA020401480D0A
2023-11-09 21:25:10.5143–TRACE–2023/11/09 21:25:10:5143| 0|  COM5| S | CommandID     52| FA52010405
2023-11-09 21:25:10.5418–TRACE–2023/11/09 21:25:10:5418| 0|  COM5| R | CommandID     52| FA010441480D0A
2023-11-09 21:25:10.6238–TRACE–2023/11/09 21:25:10:6238| 0|  COM5| S | CommandID     53| FA52020405
2023-11-09 21:25:10.6521–TRACE–2023/11/09 21:25:10:6521| 0|  COM5| R | CommandID     53| FA020430390D0A
2023-11-09 21:25:10.7371–TRACE–2023/11/09 21:25:10:7371| 0|  COM5| S | CommandID     54| FA52030405
2023-11-09 21:25:10.7633–TRACE–2023/11/09 21:25:10:7633| 0|  COM5| R | CommandID     54| FA03042B280D0A
2023-11-09 21:25:10.8439–TRACE–2023/11/09 21:25:10:8439| 0|  COM5| S | CommandID     55| FA52010501
2023-11-09 21:25:10.8682–TRACE–2023/11/09 21:25:10:8682| 0|  COM5| R | CommandID     55| FA010405580D0A
2023-11-09 21:25:10.9472–TRACE–2023/11/09 21:25:10:9472| 0|  COM5| S | CommandID     56| FA52030501
2023-11-09 21:25:10.9629–TRACE–2023/11/09 21:25:10:9629| 0|  COM5| R | CommandID     56| FA030401200D0A
2023-11-09 21:25:11.0600–TRACE–2023/11/09 21:25:11:0599| 0|  COM5| S | CommandID     57| FA52020501
2023-11-09 21:25:11.0737–TRACE–2023/11/09 21:25:11:0737| 0|  COM5| R | CommandID     57| FA0204012C0D0A
2023-11-09 21:25:11.5615–TRACE–2023/11/09 21:25:11:5615| 0|  COM5| S | CommandID     58| FA52010405
2023-11-09 21:25:11.5905–TRACE–2023/11/09 21:25:11:5905| 0|  COM5| R | CommandID     58| FA010420390D0A
2023-11-09 21:25:11.6724–TRACE–2023/11/09 21:25:11:6724| 0|  COM5| S | CommandID     59| FA52020405
2023-11-09 21:25:11.6983–TRACE–2023/11/09 21:25:11:6983| 0|  COM5| R | CommandID     59| FA020447100D0A
2023-11-09 21:25:11.7818–TRACE–2023/11/09 21:25:11:7818| 0|  COM5| S | CommandID     60| FA52030405
2023-11-09 21:25:11.8063–TRACE–2023/11/09 21:25:11:8063| 0|  COM5| R | CommandID     60| FA030414100D0A
2023-11-09 21:25:11.8930–TRACE–2023/11/09 21:25:11:8930| 0|  COM5| S | CommandID     61| FA52010501
2023-11-09 21:25:11.9167–TRACE–2023/11/09 21:25:11:9167| 0|  COM5| R | CommandID     61| FA0104011C0D0A
2023-11-09 21:25:12.0040–TRACE–2023/11/09 21:25:12:0040| 0|  COM5| S | CommandID     62| FA52030501
2023-11-09 21:25:12.0259–TRACE–2023/11/09 21:25:12:0258| 0|  COM5| R | CommandID     62| FA030401100D0A
2023-11-09 21:25:12.1226–TRACE–2023/11/09 21:25:12:1225| 0|  COM5| S | CommandID     63| FA52020501
2023-11-09 21:25:12.1342–TRACE–2023/11/09 21:25:12:1342| 0|  COM5| R | CommandID     63| FA020401200D0A
2023-11-09 21:25:12.6239–TRACE–2023/11/09 21:25:12:6238| 0|  COM5| S | CommandID     64| FA52010405
2023-11-09 21:25:12.6533–TRACE–2023/11/09 21:25:12:6532| 0|  COM5| R | CommandID     64| FA010444180D0A
2023-11-09 21:25:12.7316–TRACE–2023/11/09 21:25:12:7316| 0|  COM5| S | CommandID     65| FA52020405
2023-11-09 21:25:12.7444–TRACE–2023/11/09 21:25:12:7443| 0|  COM5| R | CommandID     65| FA020446480D0A
2023-11-09 21:25:12.8396–TRACE–2023/11/09 21:25:12:8396| 0|  COM5| S | CommandID     66| FA52030405
2023-11-09 21:25:12.8538–TRACE–2023/11/09 21:25:12:8538| 0|  COM5| R | CommandID     66| FA0304440F0D0A
2023-11-09 21:25:12.9537–TRACE–2023/11/09 21:25:12:9537| 0|  COM5| S | CommandID     67| FA52010501
2023-11-09 21:25:12.9787–TRACE–2023/11/09 21:25:12:9787| 0|  COM5| R | CommandID     67| FA010401280D0A
2023-11-09 21:25:13.0642–TRACE–2023/11/09 21:25:13:0642| 0|  COM5| S | CommandID     68| FA52030501
2023-11-09 21:25:13.0926–TRACE–2023/11/09 21:25:13:0925| 0|  COM5| R | CommandID     68| FA030401000D0A
2023-11-09 21:25:13.1655–TRACE–2023/11/09 21:25:13:1655| 0|  COM5| S | CommandID     69| FA52020501
2023-11-09 21:25:13.1819–TRACE–2023/11/09 21:25:13:1818| 0|  COM5| R | CommandID     69| FA020401280D0A
2023-11-09 21:25:13.6818–TRACE–2023/11/09 21:25:13:6818| 0|  COM5| S | CommandID     70| FA52010405
2023-11-09 21:25:13.6987–TRACE–2023/11/09 21:25:13:6986| 0|  COM5| R | CommandID     70| FA01043E0B0D0A
2023-11-09 21:25:13.7903–TRACE–2023/11/09 21:25:13:7903| 0|  COM5| S | CommandID     71| FA52020405
2023-11-09 21:25:13.8074–TRACE–2023/11/09 21:25:13:8074| 0|  COM5| R | CommandID     71| FA020438390D0A
2023-11-09 21:25:13.9038–TRACE–2023/11/09 21:25:13:9037| 0|  COM5| S | CommandID     72| FA52030405
2023-11-09 21:25:13.9169–TRACE–2023/11/09 21:25:13:9169| 0|  COM5| R | CommandID     72| FA0304464E0D0A
2023-11-09 21:25:14.0109–TRACE–2023/11/09 21:25:14:0109| 0|  COM5| S | CommandID     73| FA52010501
2023-11-09 21:25:14.0249–TRACE–2023/11/09 21:25:14:0249| 0|  COM5| R | CommandID     73| FA0104013C0D0A
2023-11-09 21:25:14.1232–TRACE–2023/11/09 21:25:14:1232| 0|  COM5| S | CommandID     74| FA52030501
2023-11-09 21:25:14.1357–TRACE–2023/11/09 21:25:14:1356| 0|  COM5| R | CommandID     74| FA0304015C0D0A
2023-11-09 21:25:14.2291–TRACE–2023/11/09 21:25:14:2291| 0|  COM5| S | CommandID     75| FA52020501
2023-11-09 21:25:14.2441–TRACE–2023/11/09 21:25:14:2441| 0|  COM5| R | CommandID     75| FA020401580D0A
2023-11-09 21:25:14.7304–TRACE–2023/11/09 21:25:14:7304| 0|  COM5| S | CommandID     76| FA52010405
2023-11-09 21:25:14.7442–TRACE–2023/11/09 21:25:14:7442| 0|  COM5| R | CommandID     76| FA01041B4F0D0A
2023-11-09 21:25:14.8383–TRACE–2023/11/09 21:25:14:8383| 0|  COM5| S | CommandID     77| FA52020405
2023-11-09 21:25:14.8537–TRACE–2023/11/09 21:25:14:8537| 0|  COM5| R | CommandID     77| FA020410270D0A
2023-11-09 21:25:14.9483–TRACE–2023/11/09 21:25:14:9482| 0|  COM5| S | CommandID     78| FA52030405
2023-11-09 21:25:14.9631–TRACE–2023/11/09 21:25:14:9631| 0|  COM5| R | CommandID     78| FA0304160C0D0A
2023-11-09 21:25:15.0589–TRACE–2023/11/09 21:25:15:0589| 0|  COM5| S | CommandID     79| FA52010501
2023-11-09 21:25:15.0744–TRACE–2023/11/09 21:25:15:0744| 0|  COM5| R | CommandID     79| FA010401300D0A
2023-11-09 21:25:15.1692–TRACE–2023/11/09 21:25:15:1692| 0|  COM5| S | CommandID     80| FA52030501
2023-11-09 21:25:15.1821–TRACE–2023/11/09 21:25:15:1821| 0|  COM5| R | CommandID     80| FA0304010C0D0A
2023-11-09 21:25:15.2768–TRACE–2023/11/09 21:25:15:2768| 0|  COM5| S | CommandID     81| FA52020501
2023-11-09 21:25:15.3109–TRACE–2023/11/09 21:25:15:3109| 0|  COM5| R | CommandID     81| FA020401580D0A
2023-11-09 21:25:15.7827–TRACE–2023/11/09 21:25:15:7827| 0|  COM5| S | CommandID     82| FA57000201
2023-11-09 21:25:15.8075–TRACE–2023/11/09 21:25:15:8075| 0|  COM5| R | CommandID     82| C30D0A
2023-11-09 21:25:17.7916–TRACE–2023/11/09 21:25:17:7916| 0|  COM5| S | CommandID     83| FA52010002
2023-11-09 21:25:17.8068–TRACE–2023/11/09 21:25:17:8068| 0|  COM5| R | CommandID     83| FA010403040D0A
2023-11-09 21:25:17.9001–TRACE–2023/11/09 21:25:17:9001| 0|  COM5| S | CommandID     84| FA52020002
2023-11-09 21:25:17.9170–TRACE–2023/11/09 21:25:17:9170| 0|  COM5| R | CommandID     84| FA020403040D0A
2023-11-09 21:25:18.0125–TRACE–2023/11/09 21:25:18:0124| 0|  COM5| S | CommandID     85| FA52030002
2023-11-09 21:25:18.0252–TRACE–2023/11/09 21:25:18:0252| 0|  COM5| R | CommandID     85| FA030403040D0A
2023-11-09 21:25:18.1257–TRACE–2023/11/09 21:25:18:1257| 0|  COM5| S | CommandID     86| FA52010001
2023-11-09 21:25:18.1544–TRACE–2023/11/09 21:25:18:1544| 0|  COM5| R | CommandID     86| FA010401020D0A
2023-11-09 21:25:18.2392–TRACE–2023/11/09 21:25:18:2392| 0|  COM5| S | CommandID     87| FA52020001
2023-11-09 21:25:18.2615–TRACE–2023/11/09 21:25:18:2615| 0|  COM5| R | CommandID     87| FA020401020D0A
2023-11-09 21:25:18.3493–TRACE–2023/11/09 21:25:18:3493| 0|  COM5| S | CommandID     88| FA52030001
2023-11-09 21:25:18.3743–TRACE–2023/11/09 21:25:18:3743| 0|  COM5| R | CommandID     88| FA030401020D0A
2023-11-09 21:25:18.4542–TRACE–2023/11/09 21:25:18:4542| 0|  COM5| S | CommandID     89| FA52010401
2023-11-09 21:25:18.4822–TRACE–2023/11/09 21:25:18:4822| 0|  COM5| R | CommandID     89| FA010A0101020304050607080D0A
2023-11-09 21:25:18.5607–TRACE–2023/11/09 21:25:18:5607| 0|  COM5| S | CommandID     90| FA52020401
2023-11-09 21:25:18.5872–TRACE–2023/11/09 21:25:18:5872| 0|  COM5| R | CommandID     90| FA020A0101020304050607080D0A
2023-11-09 21:25:18.6706–TRACE–2023/11/09 21:25:18:6706| 0|  COM5| S | CommandID     91| FA52030401
2023-11-09 21:25:18.6989–TRACE–2023/11/09 21:25:18:6989| 0|  COM5| R | CommandID     91| FA030A0101020304050607080D0A
2023-11-09 21:25:18.7766–TRACE–2023/11/09 21:25:18:7766| 0|  COM5| S | CommandID     92| FA52010101
2023-11-09 21:25:18.7909–TRACE–2023/11/09 21:25:18:7909| 0|  COM5| R | CommandID     92| FA0103640D0A
