2023-11-29 17:00:00.0026–TRACE–2023/11/29 17:00:00:0025| 0| COM84| S | CommandID  19877| FA52010405
2023-11-29 17:01:25.2566–TRACE–2023/11/29 17:01:25:2626| 0| COM84| S | CommandID  20616| FA52020001
2023-11-29 17:01:25.3003–TRACE–2023/11/29 17:01:25:3003| 0| COM84| R | CommandID  20616| FA020401020D0A
2023-11-29 17:01:25.3003–TRACE–2023/11/29 17:01:25:3068| 0| COM84| S | CommandID  20617| FA52030001
2023-11-29 17:01:25.3690–TRACE–2023/11/29 17:01:25:3690| 0| COM84| R | CommandID  20617| FA030401020D0A
2023-11-29 17:01:25.3773–TRACE–2023/11/29 17:01:25:3772| 0| COM84| S | CommandID  20618| FA52010401
2023-11-29 17:01:25.4148–TRACE–2023/11/29 17:01:25:4148| 0| COM84| R | CommandID  20618| FA010A0101020304050607080D0A
2023-11-29 17:01:25.4400–TRACE–2023/11/29 17:01:25:4400| 0| COM84| S | CommandID  20619| FA52020401
2023-11-29 17:01:25.4704–TRACE–2023/11/29 17:01:25:4704| 0| COM84| R | CommandID  20619| FA020A0101020304050607080D0A
2023-11-29 17:01:25.4905–TRACE–2023/11/29 17:01:25:4905| 0| COM84| S | CommandID  20620| FA52030401
2023-11-29 17:01:25.5194–TRACE–2023/11/29 17:01:25:5194| 0| COM84| R | CommandID  20620| FA030A0101020304050607080D0A
2023-11-29 17:01:25.5369–TRACE–2023/11/29 17:01:25:5369| 0| COM84| S | CommandID  20621| FA52010101
2023-11-29 17:01:25.5695–TRACE–2023/11/29 17:01:25:5695| 0| COM84| R | CommandID  20621| FA0103640D0A
2023-11-29 17:01:25.5761–TRACE–2023/11/29 17:01:25:5760| 0| COM84| S | CommandID  20622| FA52020101
2023-11-29 17:01:25.6173–TRACE–2023/11/29 17:01:25:6173| 0| COM84| R | CommandID  20622| FA0203640D0A
2023-11-29 17:01:25.6252–TRACE–2023/11/29 17:01:25:6251| 0| COM84| S | CommandID  20623| FA52030101
2023-11-29 17:01:25.6556–TRACE–2023/11/29 17:01:25:6556| 0| COM84| R | CommandID  20623| FA0303640D0A
2023-11-29 17:01:25.6556–TRACE–2023/11/29 17:01:25:6667| 0| COM84| S | CommandID  20624| FA52010402
2023-11-29 17:01:25.6884–TRACE–2023/11/29 17:01:25:6884| 0| COM84| R | CommandID  20624| FA010400850D0A
2023-11-29 17:01:25.7149–TRACE–2023/11/29 17:01:25:7149| 0| COM84| S | CommandID  20625| FA52020402
2023-11-29 17:01:25.7537–TRACE–2023/11/29 17:01:25:7537| 0| COM84| R | CommandID  20625| FA020400870D0A
2023-11-29 17:01:25.7687–TRACE–2023/11/29 17:01:25:7687| 0| COM84| S | CommandID  20626| FA52030402
2023-11-29 17:01:25.7991–TRACE–2023/11/29 17:01:25:7991| 0| COM84| R | CommandID  20626| FA030400870D0A
2023-11-29 17:01:25.8163–TRACE–2023/11/29 17:01:25:8162| 0| COM84| S | CommandID  20627| FA52010403
2023-11-29 17:01:25.8657–TRACE–2023/11/29 17:01:25:8656| 0| COM84| R | CommandID  20627| FA01054359550D0A
2023-11-29 17:01:25.8741–TRACE–2023/11/29 17:01:25:8741| 0| COM84| S | CommandID  20628| FA52020403
2023-11-29 17:01:25.9049–TRACE–2023/11/29 17:01:25:9049| 0| COM84| R | CommandID  20628| FA02054355550D0A
2023-11-29 17:01:25.9049–TRACE–2023/11/29 17:01:25:9117| 0| COM84| S | CommandID  20629| FA52030403
2023-11-29 17:01:25.9399–TRACE–2023/11/29 17:01:25:9398| 0| COM84| R | CommandID  20629| FA03054159550D0A
2023-11-29 17:01:25.9399–TRACE–2023/11/29 17:01:25:9482| 0| COM84| S | CommandID  20630| FA52010404
2023-11-29 17:01:25.9769–TRACE–2023/11/29 17:01:25:9768| 0| COM84| R | CommandID  20630| FA01034B0D0A
2023-11-29 17:01:26.0002–TRACE–2023/11/29 17:01:26:0002| 0| COM84| S | CommandID  20631| FA52020404
2023-11-29 17:01:26.0367–TRACE–2023/11/29 17:01:26:0367| 0| COM84| R | CommandID  20631| FA02034B0D0A
2023-11-29 17:01:26.0575–TRACE–2023/11/29 17:01:26:0574| 0| COM84| S | CommandID  20632| FA52030404
2023-11-29 17:01:26.0952–TRACE–2023/11/29 17:01:26:0952| 0| COM84| R | CommandID  20632| FA03034B0D0A
2023-11-29 17:01:26.0952–TRACE–2023/11/29 17:01:26:1013| 0| COM84| S | CommandID  20633| FA52010405
2023-11-29 17:01:26.1411–TRACE–2023/11/29 17:01:26:1411| 0| COM84| R | CommandID  20633| FA0104300E0D0A
2023-11-29 17:01:26.1411–TRACE–2023/11/29 17:01:26:1490| 0| COM84| S | CommandID  20634| FA52020405
2023-11-29 17:01:26.1790–TRACE–2023/11/29 17:01:26:1790| 0| COM84| R | CommandID  20634| FA0204284A0D0A
2023-11-29 17:01:26.1860–TRACE–2023/11/29 17:01:26:1860| 0| COM84| S | CommandID  20635| FA52030405
2023-11-29 17:01:26.2189–TRACE–2023/11/29 17:01:26:2189| 0| COM84| R | CommandID  20635| FA03043C260D0A
2023-11-29 17:01:26.2189–TRACE–2023/11/29 17:01:26:2290| 0| COM84| S | CommandID  20636| FA52010501
2023-11-29 17:01:26.2522–TRACE–2023/11/29 17:01:26:2521| 0| COM84| R | CommandID  20636| FA010401380D0A
2023-11-29 17:01:26.2826–TRACE–2023/11/29 17:01:26:2826| 0| COM84| S | CommandID  20637| FA52030501
2023-11-29 17:01:26.3110–TRACE–2023/11/29 17:01:26:3110| 0| COM84| R | CommandID  20637| FA030401380D0A
2023-11-29 17:01:26.3256–TRACE–2023/11/29 17:01:26:3256| 0| COM84| S | CommandID  20638| FA52020501
2023-11-29 17:01:26.3572–TRACE–2023/11/29 17:01:26:3572| 0| COM84| R | CommandID  20638| FA020401280D0A
2023-11-29 17:01:28.1550–TRACE–2023/11/29 17:01:28:1549| 0| COM84| S | CommandID  20639| FA52010002
2023-11-29 17:01:28.1863–TRACE–2023/11/29 17:01:28:1862| 0| COM84| R | CommandID  20639| FA010403040D0A
2023-11-29 17:01:28.1863–TRACE–2023/11/29 17:01:28:1942| 0| COM84| S | CommandID  20640| FA52020002
2023-11-29 17:01:28.2407–TRACE–2023/11/29 17:01:28:2407| 0| COM84| R | CommandID  20640| FA020403040D0A
2023-11-29 17:01:28.2474–TRACE–2023/11/29 17:01:28:2474| 0| COM84| S | CommandID  20641| FA52030002
2023-11-29 17:01:28.2807–TRACE–2023/11/29 17:01:28:2807| 0| COM84| R | CommandID  20641| FA030403040D0A
2023-11-29 17:01:28.2807–TRACE–2023/11/29 17:01:28:2861| 0| COM84| S | CommandID  20642| FA52010001
2023-11-29 17:01:28.3181–TRACE–2023/11/29 17:01:28:3181| 0| COM84| R | CommandID  20642| FA010401020D0A
2023-11-29 17:01:28.3264–TRACE–2023/11/29 17:01:28:3264| 0| COM84| S | CommandID  20643| FA52020001
2023-11-29 17:01:28.3591–TRACE–2023/11/29 17:01:28:3591| 0| COM84| R | CommandID  20643| FA020401020D0A
2023-11-29 17:01:28.3591–TRACE–2023/11/29 17:01:28:3649| 0| COM84| S | CommandID  20644| FA52030001
2023-11-29 17:01:28.3911–TRACE–2023/11/29 17:01:28:3910| 0| COM84| R | CommandID  20644| FA030401020D0A
2023-11-29 17:01:28.4183–TRACE–2023/11/29 17:01:28:4183| 0| COM84| S | CommandID  20645| FA52010401
2023-11-29 17:01:28.4447–TRACE–2023/11/29 17:01:28:4447| 0| COM84| R | CommandID  20645| FA010A0101020304050607080D0A
2023-11-29 17:01:28.4635–TRACE–2023/11/29 17:01:28:4635| 0| COM84| S | CommandID  20646| FA52020401
2023-11-29 17:01:28.4986–TRACE–2023/11/29 17:01:28:4986| 0| COM84| R | CommandID  20646| FA020A0101020304050607080D0A
2023-11-29 17:01:28.4986–TRACE–2023/11/29 17:01:28:5041| 0| COM84| S | CommandID  20647| FA52030401
2023-11-29 17:01:28.5369–TRACE–2023/11/29 17:01:28:5369| 0| COM84| R | CommandID  20647| FA030A0101020304050607080D0A
2023-11-29 17:01:28.5369–TRACE–2023/11/29 17:01:28:5435| 0| COM84| S | CommandID  20648| FA52010101
2023-11-29 17:01:28.5707–TRACE–2023/11/29 17:01:28:5707| 0| COM84| R | CommandID  20648| FA0103640D0A
2023-11-29 17:01:28.5785–TRACE–2023/11/29 17:01:28:5785| 0| COM84| S | CommandID  20649| FA52020101
2023-11-29 17:01:28.6166–TRACE–2023/11/29 17:01:28:6165| 0| COM84| R | CommandID  20649| FA0203640D0A
2023-11-29 17:01:28.6283–TRACE–2023/11/29 17:01:28:6283| 0| COM84| S | CommandID  20650| FA52030101
2023-11-29 17:01:28.6591–TRACE–2023/11/29 17:01:28:6591| 0| COM84| R | CommandID  20650| FA0303640D0A
2023-11-29 17:01:28.6591–TRACE–2023/11/29 17:01:28:6664| 0| COM84| S | CommandID  20651| FA52010402
2023-11-29 17:01:28.6951–TRACE–2023/11/29 17:01:28:6951| 0| COM84| R | CommandID  20651| FA010400850D0A
2023-11-29 17:01:28.7168–TRACE–2023/11/29 17:01:28:7168| 0| COM84| S | CommandID  20652| FA52020402
2023-11-29 17:01:28.7564–TRACE–2023/11/29 17:01:28:7564| 0| COM84| R | CommandID  20652| FA020400890D0A
2023-11-29 17:01:28.7819–TRACE–2023/11/29 17:01:28:7819| 0| COM84| S | CommandID  20653| FA52030402
2023-11-29 17:01:28.8142–TRACE–2023/11/29 17:01:28:8142| 0| COM84| R | CommandID  20653| FA030400890D0A
2023-11-29 17:01:28.8331–TRACE–2023/11/29 17:01:28:8331| 0| COM84| S | CommandID  20654| FA52010403
2023-11-29 17:01:28.8610–TRACE–2023/11/29 17:01:28:8610| 0| COM84| R | CommandID  20654| FA01054155550D0A
2023-11-29 17:01:28.8610–TRACE–2023/11/29 17:01:28:8682| 0| COM84| S | CommandID  20655| FA52020403
2023-11-29 17:01:28.9142–TRACE–2023/11/29 17:01:28:9142| 0| COM84| R | CommandID  20655| FA02054357550D0A
2023-11-29 17:01:28.9213–TRACE–2023/11/29 17:01:28:9213| 0| COM84| S | CommandID  20656| FA52030403
2023-11-29 17:01:28.9564–TRACE–2023/11/29 17:01:28:9564| 0| COM84| R | CommandID  20656| FA03054355550D0A
2023-11-29 17:01:28.9564–TRACE–2023/11/29 17:01:28:9637| 0| COM84| S | CommandID  20657| FA52010404
2023-11-29 17:01:28.9918–TRACE–2023/11/29 17:01:28:9918| 0| COM84| R | CommandID  20657| FA01034B0D0A
2023-11-29 17:01:28.9987–TRACE–2023/11/29 17:01:28:9987| 0| COM84| S | CommandID  20658| FA52020404
2023-11-29 17:01:29.0297–TRACE–2023/11/29 17:01:29:0297| 0| COM84| R | CommandID  20658| FA02034B0D0A
2023-11-29 17:01:29.0297–TRACE–2023/11/29 17:01:29:0396| 0| COM84| S | CommandID  20659| FA52030404
2023-11-29 17:01:29.0626–TRACE–2023/11/29 17:01:29:0625| 0| COM84| R | CommandID  20659| FA03034B0D0A
2023-11-29 17:01:29.0870–TRACE–2023/11/29 17:01:29:0870| 0| COM84| S | CommandID  20660| FA52010405
2023-11-29 17:01:29.1140–TRACE–2023/11/29 17:01:29:1140| 0| COM84| R | CommandID  20660| FA010411300D0A
2023-11-29 17:01:29.1290–TRACE–2023/11/29 17:01:29:1290| 0| COM84| S | CommandID  20661| FA52020405
2023-11-29 17:01:29.1769–TRACE–2023/11/29 17:01:29:1769| 0| COM84| R | CommandID  20661| FA020449360D0A
2023-11-29 17:01:29.1952–TRACE–2023/11/29 17:01:29:1952| 0| COM84| S | CommandID  20662| FA52030405
2023-11-29 17:01:29.2389–TRACE–2023/11/29 17:01:29:2389| 0| COM84| R | CommandID  20662| FA03042F4F0D0A
2023-11-29 17:01:29.2473–TRACE–2023/11/29 17:01:29:2473| 0| COM84| S | CommandID  20663| FA52010501
2023-11-29 17:01:29.2803–TRACE–2023/11/29 17:01:29:2803| 0| COM84| R | CommandID  20663| FA010401600D0A
2023-11-29 17:01:29.2803–TRACE–2023/11/29 17:01:29:2897| 0| COM84| S | CommandID  20664| FA52030501
2023-11-29 17:01:29.3205–TRACE–2023/11/29 17:01:29:3205| 0| COM84| R | CommandID  20664| FA030401540D0A
2023-11-29 17:01:29.3285–TRACE–2023/11/29 17:01:29:3285| 0| COM84| S | CommandID  20665| FA52020501
2023-11-29 17:01:29.3653–TRACE–2023/11/29 17:01:29:3653| 0| COM84| R | CommandID  20665| FA020401300D0A
2023-11-29 17:01:31.2179–TRACE–2023/11/29 17:01:31:2178| 0| COM84| S | CommandID  20666| FA52010002
2023-11-29 17:01:31.2562–TRACE–2023/11/29 17:01:31:2561| 0| COM84| R | CommandID  20666| FA010403040D0A
2023-11-29 17:01:31.2620–TRACE–2023/11/29 17:01:31:2620| 0| COM84| S | CommandID  20667| FA52020002
2023-11-29 17:01:31.2875–TRACE–2023/11/29 17:01:31:2875| 0| COM84| R | CommandID  20667| FA020403040D0A
2023-11-29 17:01:31.2944–TRACE–2023/11/29 17:01:31:2944| 0| COM84| S | CommandID  20668| FA52030002
2023-11-29 17:01:31.3205–TRACE–2023/11/29 17:01:31:3205| 0| COM84| R | CommandID  20668| FA030403040D0A
2023-11-29 17:01:31.3272–TRACE–2023/11/29 17:01:31:3272| 0| COM84| S | CommandID  20669| FA52010001
2023-11-29 17:01:31.3576–TRACE–2023/11/29 17:01:31:3576| 0| COM84| R | CommandID  20669| FA010401020D0A
2023-11-29 17:01:31.3817–TRACE–2023/11/29 17:01:31:3817| 0| COM84| S | CommandID  20670| FA52020001
2023-11-29 17:01:31.4121–TRACE–2023/11/29 17:01:31:4121| 0| COM84| R | CommandID  20670| FA020401020D0A
2023-11-29 17:01:31.4344–TRACE–2023/11/29 17:01:31:4344| 0| COM84| S | CommandID  20671| FA52030001
2023-11-29 17:01:31.4748–TRACE–2023/11/29 17:01:31:4748| 0| COM84| R | CommandID  20671| FA030401020D0A
2023-11-29 17:01:31.4932–TRACE–2023/11/29 17:01:31:4931| 0| COM84| S | CommandID  20672| FA52010401
2023-11-29 17:01:31.5295–TRACE–2023/11/29 17:01:31:5294| 0| COM84| R | CommandID  20672| FA010A0101020304050607080D0A
2023-11-29 17:01:31.5466–TRACE–2023/11/29 17:01:31:5465| 0| COM84| S | CommandID  20673| FA52020401
2023-11-29 17:01:31.5803–TRACE–2023/11/29 17:01:31:5802| 0| COM84| R | CommandID  20673| FA020A0101020304050607080D0A
2023-11-29 17:01:31.5941–TRACE–2023/11/29 17:01:31:5941| 0| COM84| S | CommandID  20674| FA52030401
2023-11-29 17:01:31.6343–TRACE–2023/11/29 17:01:31:6343| 0| COM84| R | CommandID  20674| FA030A0101020304050607080D0A
2023-11-29 17:01:31.6454–TRACE–2023/11/29 17:01:31:6454| 0| COM84| S | CommandID  20675| FA52010101
2023-11-29 17:01:31.6852–TRACE–2023/11/29 17:01:31:6852| 0| COM84| R | CommandID  20675| FA0103640D0A
2023-11-29 17:01:31.6852–TRACE–2023/11/29 17:01:31:6924| 0| COM84| S | CommandID  20676| FA52020101
2023-11-29 17:01:31.7189–TRACE–2023/11/29 17:01:31:7189| 0| COM84| R | CommandID  20676| FA0203640D0A
2023-11-29 17:01:31.7189–TRACE–2023/11/29 17:01:31:7261| 0| COM84| S | CommandID  20677| FA52030101
2023-11-29 17:01:31.7537–TRACE–2023/11/29 17:01:31:7537| 0| COM84| R | CommandID  20677| FA0303640D0A
2023-11-29 17:01:31.7537–TRACE–2023/11/29 17:01:31:7603| 0| COM84| S | CommandID  20678| FA52010402
2023-11-29 17:01:31.7799–TRACE–2023/11/29 17:01:31:7799| 0| COM84| R | CommandID  20678| FA010400890D0A
2023-11-29 17:01:31.8061–TRACE–2023/11/29 17:01:31:8060| 0| COM84| S | CommandID  20679| FA52020402
2023-11-29 17:01:31.8506–TRACE–2023/11/29 17:01:31:8506| 0| COM84| R | CommandID  20679| FA020400890D0A
2023-11-29 17:01:31.8706–TRACE–2023/11/29 17:01:31:8706| 0| COM84| S | CommandID  20680| FA52030402
2023-11-29 17:01:31.9087–TRACE–2023/11/29 17:01:31:9087| 0| COM84| R | CommandID  20680| FA030400850D0A
2023-11-29 17:01:31.9258–TRACE–2023/11/29 17:01:31:9258| 0| COM84| S | CommandID  20681| FA52010403
2023-11-29 17:01:31.9555–TRACE–2023/11/29 17:01:31:9555| 0| COM84| R | CommandID  20681| FA01054355550D0A
2023-11-29 17:01:31.9555–TRACE–2023/11/29 17:01:31:9622| 0| COM84| S | CommandID  20682| FA52020403
2023-11-29 17:01:31.9991–TRACE–2023/11/29 17:01:31:9991| 0| COM84| R | CommandID  20682| FA02054555550D0A
2023-11-29 17:01:31.9991–TRACE–2023/11/29 17:01:32:0072| 0| COM84| S | CommandID  20683| FA52030403
2023-11-29 17:01:32.0497–TRACE–2023/11/29 17:01:32:0497| 0| COM84| R | CommandID  20683| FA03054155550D0A
2023-11-29 17:01:32.0635–TRACE–2023/11/29 17:01:32:0634| 0| COM84| S | CommandID  20684| FA52010404
2023-11-29 17:01:32.0991–TRACE–2023/11/29 17:01:32:0991| 0| COM84| R | CommandID  20684| FA01034B0D0A
2023-11-29 17:01:32.1111–TRACE–2023/11/29 17:01:32:1110| 0| COM84| S | CommandID  20685| FA52020404
2023-11-29 17:01:32.1398–TRACE–2023/11/29 17:01:32:1398| 0| COM84| R | CommandID  20685| FA02034B0D0A
2023-11-29 17:01:32.1398–TRACE–2023/11/29 17:01:32:1490| 0| COM84| S | CommandID  20686| FA52030404
2023-11-29 17:01:32.1719–TRACE–2023/11/29 17:01:32:1719| 0| COM84| R | CommandID  20686| FA03034B0D0A
2023-11-29 17:01:32.1998–TRACE–2023/11/29 17:01:32:1997| 0| COM84| S | CommandID  20687| FA52010405
2023-11-29 17:01:32.2333–TRACE–2023/11/29 17:01:32:2333| 0| COM84| R | CommandID  20687| FA01044D120D0A
2023-11-29 17:01:32.2513–TRACE–2023/11/29 17:01:32:2513| 0| COM84| S | CommandID  20688| FA52020405
2023-11-29 17:01:32.2851–TRACE–2023/11/29 17:01:32:2851| 0| COM84| R | CommandID  20688| FA0204340F0D0A
2023-11-29 17:01:32.3027–TRACE–2023/11/29 17:01:32:3027| 0| COM84| S | CommandID  20689| FA52030405
2023-11-29 17:01:32.3348–TRACE–2023/11/29 17:01:32:3348| 0| COM84| R | CommandID  20689| FA030448240D0A
2023-11-29 17:01:32.3439–TRACE–2023/11/29 17:01:32:3438| 0| COM84| S | CommandID  20690| FA52010501
2023-11-29 17:01:32.3782–TRACE–2023/11/29 17:01:32:3782| 0| COM84| R | CommandID  20690| FA0104015C0D0A
2023-11-29 17:01:32.3782–TRACE–2023/11/29 17:01:32:3857| 0| COM84| S | CommandID  20691| FA52030501
2023-11-29 17:01:32.4326–TRACE–2023/11/29 17:01:32:4326| 0| COM84| R | CommandID  20691| FA030401580D0A
2023-11-29 17:01:32.4419–TRACE–2023/11/29 17:01:32:4419| 0| COM84| S | CommandID  20692| FA52020501
2023-11-29 17:01:32.4714–TRACE–2023/11/29 17:01:32:4713| 0| COM84| R | CommandID  20692| FA020401340D0A
2023-11-29 17:01:34.2835–TRACE–2023/11/29 17:01:34:2835| 0| COM84| S | CommandID  20693| FA52010002
2023-11-29 17:01:34.3188–TRACE–2023/11/29 17:01:34:3188| 0| COM84| R | CommandID  20693| FA010403040D0A
2023-11-29 17:01:34.3261–TRACE–2023/11/29 17:01:34:3261| 0| COM84| S | CommandID  20694| FA52020002
2023-11-29 17:01:34.3625–TRACE–2023/11/29 17:01:34:3625| 0| COM84| R | CommandID  20694| FA020403040D0A
2023-11-29 17:01:34.3746–TRACE–2023/11/29 17:01:34:3745| 0| COM84| S | CommandID  20695| FA52030002
2023-11-29 17:01:34.4184–TRACE–2023/11/29 17:01:34:4184| 0| COM84| R | CommandID  20695| FA030403040D0A
2023-11-29 17:01:34.4278–TRACE–2023/11/29 17:01:34:4277| 0| COM84| S | CommandID  20696| FA52010001
2023-11-29 17:01:34.4617–TRACE–2023/11/29 17:01:34:4617| 0| COM84| R | CommandID  20696| FA010401020D0A
2023-11-29 17:01:34.4738–TRACE–2023/11/29 17:01:34:4737| 0| COM84| S | CommandID  20697| FA52020001
2023-11-29 17:01:34.5107–TRACE–2023/11/29 17:01:34:5107| 0| COM84| R | CommandID  20697| FA020401020D0A
2023-11-29 17:01:34.5185–TRACE–2023/11/29 17:01:34:5185| 0| COM84| S | CommandID  20698| FA52030001
2023-11-29 17:01:34.5540–TRACE–2023/11/29 17:01:34:5540| 0| COM84| R | CommandID  20698| FA030401020D0A
2023-11-29 17:01:34.5643–TRACE–2023/11/29 17:01:34:5643| 0| COM84| S | CommandID  20699| FA52010401
2023-11-29 17:01:34.6006–TRACE–2023/11/29 17:01:34:6006| 0| COM84| R | CommandID  20699| FA010A0101020304050607080D0A
2023-11-29 17:01:34.6188–TRACE–2023/11/29 17:01:34:6188| 0| COM84| S | CommandID  20700| FA52020401
2023-11-29 17:01:34.6528–TRACE–2023/11/29 17:01:34:6527| 0| COM84| R | CommandID  20700| FA020A0101020304050607080D0A
2023-11-29 17:01:34.6764–TRACE–2023/11/29 17:01:34:6763| 0| COM84| S | CommandID  20701| FA52030401
2023-11-29 17:01:34.7060–TRACE–2023/11/29 17:01:34:7059| 0| COM84| R | CommandID  20701| FA030A0101020304050607080D0A
2023-11-29 17:01:34.7339–TRACE–2023/11/29 17:01:34:7338| 0| COM84| S | CommandID  20702| FA52010101
2023-11-29 17:01:34.7648–TRACE–2023/11/29 17:01:34:7648| 0| COM84| R | CommandID  20702| FA0103640D0A
2023-11-29 17:01:34.7913–TRACE–2023/11/29 17:01:34:7913| 0| COM84| S | CommandID  20703| FA52020101
2023-11-29 17:01:34.8281–TRACE–2023/11/29 17:01:34:8281| 0| COM84| R | CommandID  20703| FA0203640D0A
2023-11-29 17:01:34.8502–TRACE–2023/11/29 17:01:34:8502| 0| COM84| S | CommandID  20704| FA52030101
2023-11-29 17:01:34.8807–TRACE–2023/11/29 17:01:34:8807| 0| COM84| R | CommandID  20704| FA0303000D0A
2023-11-29 17:01:34.8994–TRACE–2023/11/29 17:01:34:8994| 0| COM84| S | CommandID  20705| FA52010402
2023-11-29 17:01:34.9279–TRACE–2023/11/29 17:01:34:9279| 0| COM84| R | CommandID  20705| FA010400850D0A
2023-11-29 17:01:34.9358–TRACE–2023/11/29 17:01:34:9357| 0| COM84| S | CommandID  20706| FA52020402
2023-11-29 17:01:34.9737–TRACE–2023/11/29 17:01:34:9737| 0| COM84| R | CommandID  20706| FA020400870D0A
2023-11-29 17:01:34.9884–TRACE–2023/11/29 17:01:34:9883| 0| COM84| S | CommandID  20707| FA52030402
2023-11-29 17:01:35.0328–TRACE–2023/11/29 17:01:35:0328| 0| COM84| R | CommandID  20707| FA030400890D0A
2023-11-29 17:01:35.0471–TRACE–2023/11/29 17:01:35:0471| 0| COM84| S | CommandID  20708| FA52010403
2023-11-29 17:01:35.0817–TRACE–2023/11/29 17:01:35:0817| 0| COM84| R | CommandID  20708| FA01054155550D0A
2023-11-29 17:01:35.0920–TRACE–2023/11/29 17:01:35:0920| 0| COM84| S | CommandID  20709| FA52020403
2023-11-29 17:01:35.1230–TRACE–2023/11/29 17:01:35:1230| 0| COM84| R | CommandID  20709| FA02054557550D0A
2023-11-29 17:01:35.1230–TRACE–2023/11/29 17:01:35:1332| 0| COM84| S | CommandID  20710| FA52030403
2023-11-29 17:01:35.1728–TRACE–2023/11/29 17:01:35:1728| 0| COM84| R | CommandID  20710| FA03054355550D0A
2023-11-29 17:01:35.1852–TRACE–2023/11/29 17:01:35:1852| 0| COM84| S | CommandID  20711| FA52010404
2023-11-29 17:01:35.2110–TRACE–2023/11/29 17:01:35:2110| 0| COM84| R | CommandID  20711| FA01034B0D0A
2023-11-29 17:01:35.2202–TRACE–2023/11/29 17:01:35:2202| 0| COM84| S | CommandID  20712| FA52020404
2023-11-29 17:01:35.2571–TRACE–2023/11/29 17:01:35:2571| 0| COM84| R | CommandID  20712| FA02034B0D0A
